JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
30.2931886285,86.0039736822,34.0766677886,118.1735507550,90.0472991417,-22.2956409881                           0.5000000000                  0.4285023815,-0.1281689442,0.4397222585
33.3626022948,81.6123106461,33.0289953911,121.6662616188,90.0972480892,-22.0631465495                           0.5000000000                  0.4527502027,-0.0929350689,0.3992485361
36.4321021260,77.2206325172,31.9808299302,125.1589724826,90.1473244409,-21.8313202886                           0.5000000000                  0.4699951795,-0.0575908392,0.3556621338
39.5014466548,72.8296226632,30.9302032496,128.6516833464,90.1971623029,-21.5982784554                           0.5000000000                  0.4801111029,-0.0232710857,0.3095910519
42.5707129830,68.4389390979,29.8788532364,132.1443942101,90.2468987003,-21.3646386217                           0.5000000000                  0.4831880032,0.0088805479,0.2617120945
45.6398894423,64.0489089919,28.8259708687,135.6371050739,90.2965385378,-21.1303212853                           0.5000000000                  0.4795196282,0.0377916130,0.2127495611
48.7089498468,59.6596949944,27.7715961367,139.1298159377,90.3460693856,-20.8951354095                           0.5000000000                  0.4695972465,0.0624753382,0.1634594672
51.7778693437,55.2714166025,26.7159465841,142.6225268014,90.3954841526,-20.6589025590                           0.5000000000                  0.4540915557,0.0820689228,0.1146157721
54.8466271016,50.8841333639,25.6593827720,146.1152376652,90.4447818571,-20.4214788277                           0.5000000000                  0.4338288754,0.0958639714,0.0669961324
