JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
30.8416316759,85.2538586422,32.6533284160,117.7875863892,89.7313174960,-22.9113813888                           0.5000000000                  0.4300976749,-0.1144805879,0.4352799966
34.1801330282,80.5127760947,30.2662594345,120.5768137177,89.4601098796,-23.3131114595                           0.5000000000                  0.4507212689,-0.0673703918,0.3930714322
37.5186836826,75.7715852657,27.8792776793,123.3660410462,89.1889736140,-23.7152209093                           0.5000000000                  0.4621603576,-0.0204609922,0.3474345444
40.8572448148,71.0308113125,25.4903152777,126.1552683747,88.9178458040,-24.1174032818                           0.5000000000                  0.4643369203,0.0247076074,0.2991153462
44.1956155726,66.2905107992,23.1002419643,128.9444957031,88.6464395052,-24.5181179791                           0.5000000000                  0.4574701141,0.0666150039,0.2489320517
47.5339173394,61.5505756000,20.7093959053,131.7337230316,88.3749522031,-24.9183236000                           0.5000000000                  0.4420655505,0.1038305665,0.1977477117
50.8721132455,56.8111800669,18.3175702650,134.5229503601,88.1033505707,-25.3177642932                           0.5000000000                  0.4188930488,0.1350717645,0.1464641826
54.2101804217,52.0723620330,15.9249858362,137.3121776886,87.8316248001,-25.7163038993                           0.5000000000                  0.3889605445,0.1592439198,0.0959975611
57.5481009806,47.3341045904,13.5319484286,140.1014050171,87.5597735331,-26.1138564139                           0.5000000000                  0.3534743840,0.1754836848,0.0472589574
