JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
26.5204265677,84.0909621972,32.1086251597,116.0932792737,89.4062791849,-24.9273194002                           0.5000000000                  0.4225933212,-0.1378871506,0.4309955090
25.5385587540,78.1832821553,29.2073941877,117.1881994868,88.8117343005,-27.3520130644                           0.5000000000                  0.4380702152,-0.1204061582,0.3838397232
24.5566692116,72.2757690236,26.3060652577,118.2831196998,88.2171709402,-29.7765637952                           0.5000000000                  0.4473709564,-0.1055132152,0.3334281312
23.5747777611,66.3682720489,23.4052014779,119.3780399128,87.6226192229,-32.2011223351                           0.5000000000                  0.4500384985,-0.0931252237,0.2808930574
22.5929046820,60.4606442515,20.5051658453,120.4729601258,87.0281047936,-34.6258367110                           0.5000000000                  0.4457890085,-0.0830647032,0.2274191244
21.6111694226,54.5527474433,17.6060650950,121.5677250026,86.4335968135,-37.0510397990                           0.5000000000                  0.4345233642,-0.0750703752,0.1742101191
20.6298625701,48.6444922735,14.7075297657,122.6620149709,85.8390843319,-39.4777023584                           0.5000000000                  0.4163325206,-0.0688094495,0.1224556836
19.6483506839,42.7356839048,11.8102601788,123.7569351839,85.2450616801,-41.9050350802                           0.5000000000                  0.3914997885,-0.0639126454,0.0732923838
18.6667857590,36.8265972737,8.9137205511,124.8518553970,84.6509667326,-44.3319560265                            0.5000000000                  0.3604940301,-0.0599657262,0.0277865180
