JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
29.4904182597,85.5565623125,33.0410568517,117.3423721532,89.7541146517,-23.2589586680                           0.5000000000                  0.4263058911,-0.1264193981,0.4382696560
31.6766481033,80.6732233968,30.8519384736,119.9207865550,89.4813086003,-24.0849957614                           0.5000000000                  0.4475137909,-0.0898281757,0.3956938960
33.8628066805,75.7900198468,28.6626136296,122.4992009568,89.2083816201,-24.9104615259                           0.5000000000                  0.4613043295,-0.0538926145,0.3497611097
36.0489438899,70.9069498929,26.4730297033,125.0776153586,88.9354299313,-25.7357698021                           0.5000000000                  0.4675088351,-0.0196288048,0.3012274340
38.2350309153,66.0241891454,24.2827015519,127.6560297604,88.6624173033,-26.5607050081                           0.5000000000                  0.4661472593,0.0119776715,0.2509155585
40.4210529891,61.1417988568,22.0916731620,130.2344441622,88.3893331682,-27.3851662114                           0.5000000000                  0.4574283012,0.0399960952,0.1996948045
42.6069969918,56.2598068405,19.9000985483,132.8128585640,88.1161714993,-28.2090705964                           0.5000000000                  0.4417413965,0.0635829329,0.1484634857
44.7928518318,51.3782085131,17.7081924266,135.3912729658,87.8429301959,-29.0323567809                           0.5000000000                  0.4196431711,0.0820095306,0.0981299007
46.9786107405,46.4969614375,15.5162065280,137.9696873676,87.5696123987,-29.8550007503                           0.5000000000                  0.3918386386,0.0946860736,0.0495929042
