JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
26.1247030254,85.1995746659,33.7215768741,116.8534683012,89.7638700266,-24.6853022503                           0.5000000000                  0.4208093653,-0.1518389221,0.4358063670
24.6098056106,79.9185418927,32.3202712349,118.8940884658,89.5041220825,-27.0900185942                           0.5000000000                  0.4372056069,-0.1494022141,0.3905651244
23.0948715017,74.6378242584,30.9182497759,120.9347086304,89.2443345070,-29.4944735980                           0.5000000000                  0.4480589166,-0.1495914983,0.3425326414
21.5799125887,69.3573352174,29.5160289466,122.9753287949,88.9845297799,-31.8987601209                           0.5000000000                  0.4529048752,-0.1521178952,0.2925869615
20.0649430080,64.0769472689,28.1141105164,125.0159489595,88.7247280228,-34.3029824275                           0.5000000000                  0.4514131502,-0.1566114139,0.2416453780
18.5499774560,58.7965240275,26.7128641411,127.0565691241,88.4649460857,-36.7072465953                           0.5000000000                  0.4433988714,-0.1626351469,0.1906433445
17.0350300817,53.5159437558,25.3124886075,129.0971892886,88.2051976537,-39.1116540438                           0.5000000000                  0.4288297062,-0.1697020284,0.1405130543
15.5201134129,48.2351152557,23.9130204968,131.1378094532,87.9454932840,-41.5162942117                           0.5000000000                  0.4078283877,-0.1772933554,0.0921623202
14.0052161704,42.9541215682,22.5141334231,133.1784296178,87.6858157177,-43.9210808596                           0.5000000000                  0.3806711583,-0.1848769148,0.0464547284
