JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
27.6266258896,84.2640187539,31.9148290848,116.3154478956,89.3858096452,-24.9335533417                           0.5000000000                  0.4244192195,-0.1297242314,0.4311940627
27.7506710368,78.5306818522,28.8095597694,117.6325367306,88.7702182514,-27.3620817856                           0.5000000000                  0.4409867560,-0.1024542804,0.3841870638
27.8746902306,72.7975204723,25.7040271526,118.9496255655,88.1545971802,-29.7904275246                           0.5000000000                  0.4505397078,-0.0773848288,0.3338536784
27.9986940486,67.0644475134,22.5986153517,120.2667144004,87.5389648477,-32.2186756620                           0.5000000000                  0.4527622337,-0.0548653371,0.2813489591
28.1226947036,61.3313659365,19.4936186349,121.5838032354,86.9233387044,-34.6469204439                           0.5000000000                  0.4475204543,-0.0351635564,0.2278850380
28.2467051087,55.5981883943,16.3892034406,122.9008920703,86.3077348044,-37.0752577250                           0.5000000000                  0.4348669294,-0.0184586189,0.1746958059
28.3707284027,49.8648982806,13.2853033030,124.2179809052,85.6921546542,-39.5037087741                           0.5000000000                  0.4150392867,-0.0048368856,0.1230011728
28.4948733547,44.1315220660,10.1816656694,125.5348869363,85.0765289993,-41.9324426552                           0.5000000000                  0.3884532016,0.0057098297,0.0739722970
28.6197449240,38.3975479115,7.0787081796,126.8509597685,84.4608397905,-44.3633402085                            0.5000000000                  0.3556865951,0.0132766664,0.0286949555
