JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
30.4204192698,85.0421676401,32.3166781982,117.4719095702,89.6201617146,-23.3033271434                           0.5000000000                  0.4292098204,-0.1148980553,0.4344446470
33.3377784389,80.0892054409,29.5942295314,119.9454600797,89.2379292059,-24.0975778993                           0.5000000000                  0.4488793277,-0.0687145225,0.3911812531
36.2552136416,75.1364386610,26.8703481590,122.4190105892,88.8558116060,-24.8924199751                           0.5000000000                  0.4593922956,-0.0231179757,0.3444335094
39.1724346388,70.1841889914,24.1449623216,124.8925610986,88.4733520131,-25.6855799401                           0.5000000000                  0.4606644541,0.0204449431,0.2950444862
42.0896147635,65.2320725298,21.4194183683,127.3661116081,88.0908398378,-26.4784350543                           0.5000000000                  0.4528944632,0.0605598434,0.2439180300
45.0067277140,60.2803028465,18.6931556332,129.8396621176,87.7082482532,-27.2708011781                           0.5000000000                  0.4365464471,0.0959195733,0.1920141427
47.9237544879,55.3289280035,15.9662701385,132.3132126271,87.3255642530,-28.0625591014                           0.5000000000                  0.4123367089,0.1253561136,0.1403212498
50.8406818535,50.3779392807,13.2389879791,134.7867631366,86.9427847279,-28.8536431539                           0.5000000000                  0.3812051924,0.1478864876,0.0898333172
53.7575031093,45.4272811072,10.5115817948,137.2603136460,86.5599148030,-29.6440432128                           0.5000000000                  0.3442787910,0.1627496705,0.0415266709
