JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
25.0292309563,83.8453893801,32.3527765844,115.7512420750,89.4394733294,-24.9149924960                           0.5000000000                  0.4197900016,-0.1486953076,0.4308002774
22.5565581096,77.6903713795,29.7095579183,116.5041250893,88.8789063983,-27.3306269438                           0.5000000000                  0.4327958446,-0.1440770547,0.3835401748
20.0838771528,71.5354570209,27.0666035270,117.2570081036,88.3183462329,-29.7462289952                           0.5000000000                  0.4400589400,-0.1425071981,0.3331381809
17.6112202378,65.3804067372,24.4246891142,118.0098911179,87.7578365442,-32.1620332259                           0.5000000000                  0.4409401495,-0.1433665560,0.2806978737
15.1386051532,59.2250972636,21.7839588697,118.7627741322,87.1973947663,-34.5781611357                           0.5000000000                  0.4350177718,-0.1459083908,0.2273691476
12.6662282610,53.0691578816,19.1446467417,119.5156571465,86.6372848070,-36.9960610856                           0.5000000000                  0.4221074233,-0.1492978149,0.1743142847
10.1938228509,46.9126716312,16.5070209691,120.2685401608,86.0771319276,-39.4137261339                           0.5000000000                  0.4022765429,-0.1526632043,0.1226853796
7.7214518355,40.7560416114,13.8694785021,121.0214231751,85.5170266303,-41.8316335933                            0.5000000000                  0.3758439049,-0.1551148350,0.0735866036
5.2491335529,34.5992434205,11.2319841037,121.7743061894,84.9569998839,-44.2499195623                            0.5000000000                  0.3433682570,-0.1558202549,0.0280438547
