JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
30.3765091924,84.8658941918,31.9891013372,117.2824213667,89.5259396410,-23.5269914818                           0.5000000000                  0.4289996816,-0.1129243199,0.4336563990
33.2499311205,79.7369129564,28.9370576105,119.5664836727,89.0494255747,-24.5446741976                           0.5000000000                  0.4478823489,-0.0647085702,0.3893418687
36.1233698464,74.6082658253,25.8831433127,121.8505459787,88.5729286277,-25.5624787162                           0.5000000000                  0.4570210646,-0.0173285789,0.3414430655
38.9966138878,69.4799966098,22.8283257487,124.1346082847,88.0961186787,-26.5787533557                           0.5000000000                  0.4563568122,0.0276748753,0.2909056629
41.8698253791,64.3518495811,19.7733649574,126.4186705907,87.6192687953,-27.5947901967                           0.5000000000                  0.4461375903,0.0688199615,0.2387427320
44.7429753302,59.2239974654,16.7178343752,128.7027328967,87.1423459629,-28.6103852050                           0.5000000000                  0.4269017714,0.1047484818,0.1860228241
47.6160487528,54.0964631467,13.6618532799,130.9867952027,86.6653406176,-29.6254510974                           0.5000000000                  0.3994592263,0.1342674417,0.1338373652
50.4890380427,48.9692125910,10.6056527104,133.2708575087,86.1882541757,-30.6399641373                           0.5000000000                  0.3648571262,0.1563975806,0.0832732516
53.3619438965,43.8421680622,7.5494897889,135.5549198147,85.7110971311,-31.6539642094                            0.5000000000                  0.3243367196,0.1704115939,0.0353852107
