JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
26.3511905153,83.1559981662,31.2343953766,114.9252940591,89.4319465949,-24.8919201453                           0.5000000000                  0.4213438904,-0.1324883112,0.4292970654
25.1999460269,76.3140116067,27.4541929721,114.8522290574,88.8627952557,-27.2800594075                           0.5000000000                  0.4348012262,-0.1097497630,0.3797122418
24.0486960138,69.4720843418,23.6744906614,114.7791640558,88.2936539351,-29.6681896432                           0.5000000000                  0.4413000842,-0.0903093903,0.3266590653
22.8974754353,62.6299712259,19.8959953355,114.7060990542,87.7245701440,-32.0565638765                           0.5000000000                  0.4403580625,-0.0739959648,0.2716649504
21.7462959334,55.7876080184,16.1186144248,114.6330340525,87.1555532601,-34.4452565993                           0.5000000000                  0.4317556736,-0.0605023632,0.2162906479
20.5953462431,48.9447530515,12.3422846029,114.5599690509,86.5868766075,-36.8356466604                           0.5000000000                  0.4155453725,-0.0494129156,0.1620732886
19.4444200076,42.1012696366,8.5676886601,114.4869040493,86.0182337375,-39.2261763678                            0.5000000000                  0.3920555141,-0.0402445913,0.1104785585
18.2934894555,35.2578027185,4.7929078091,114.4138390477,85.4495909011,-41.6166638645                            0.5000000000                  0.3618723768,-0.0324493480,0.0628522715
16.8951606720,27.9795780676,0.5311074888,114.2904294233,84.5184358234,-41.9198714100                            0.5000000000                  0.3222864854,-0.0248678516,0.0167949711
