JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
27.7262880386,84.3276919147,31.9877604444,116.4029994827,89.3864909151,-24.9314221679                           0.5000000000                  0.4246480349,-0.1295884995,0.4312911618
27.9499875328,78.6580619803,28.9551209151,117.8076399047,88.7715645275,-27.3577528582                           0.5000000000                  0.4414423373,-0.1020718302,0.3844284779
28.1736601243,72.9886136043,25.9221742827,119.2122803268,88.1566064998,-29.7838923392                           0.5000000000                  0.4512100554,-0.0766857877,0.3342572670
28.3973147607,67.3192706380,22.8892785744,120.6169207488,87.5416331489,-32.2099137887                           0.5000000000                  0.4536480669,-0.0538153399,0.2819100820
28.6209621232,61.6499440758,19.8567217814,122.0215611708,86.9266602333,-34.6359008762                           0.5000000000                  0.4486326391,-0.0337668693,0.2285767670
28.8446138848,55.9805499221,16.8246818101,123.4262015928,86.3117026171,-37.0619417455                           0.5000000000                  0.4362232743,-0.0167596773,0.1754701932
29.0682800943,50.3110302215,13.7932052291,124.8308420148,85.6967713855,-39.4881085958                           0.5000000000                  0.4166608798,-0.0029205837,0.1237913348
29.2919412212,44.6414933568,10.7619612682,126.2354824368,85.0818385883,-41.9142619298                           0.5000000000                  0.3903603117,0.0077201206,0.0746957229
29.5162622880,38.9714779829,7.7313425265,127.6391981628,84.4666754011,-44.3419114265                            0.5000000000                  0.3578964367,0.0152245169,0.0292591103
