JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
26.9959492082,85.4392778137,34.0393795849,117.3407049978,89.9148242926,-23.8975133463                           0.5000000000                  0.4228507926,-0.1486016095,0.4368368779
26.4392553342,80.4226767149,32.9816502615,119.9172855286,89.8207905536,-25.4342618135                           0.5000000000                  0.4418726835,-0.1415714730,0.3929096854
25.8825176764,75.4064397090,31.9229226739,122.4938660594,89.7267056209,-26.9706896025                           0.5000000000                  0.4556112895,-0.1367643219,0.3461544613
25.3257385519,70.3905629661,30.8634938139,125.0704465901,89.6325815777,-28.5068184524                           0.5000000000                  0.4636984318,-0.1341960167,0.2973547825
24.7689222160,65.3750007278,29.8037390796,127.6470271209,89.5384299432,-30.0426801106                           0.5000000000                  0.4658662986,-0.1338260140,0.2473374519
24.2120739560,60.3596813965,28.7440191994,130.2236076517,89.4442606188,-31.5783115443                           0.5000000000                  0.4619543155,-0.1355594136,0.1969557714
23.6551998049,55.3445205666,27.6846305249,132.8001881825,89.3500819411,-33.1137543818                           0.5000000000                  0.4519136534,-0.1392505578,0.1470722193
23.0983065148,50.3294304892,26.6257862029,135.3767687133,89.2559009929,-34.6490555025                           0.5000000000                  0.4358092617,-0.1447080204,0.0985409773
22.5414016291,45.3143268819,25.5676144747,137.9533492441,89.1617239149,-36.1842676818                           0.5000000000                  0.4138193787,-0.1517007487,0.0521907287
