JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
24.3276535226,77.4106294059,29.8664823930,104.7893360567,87.6096634384,-29.0013547574                           0.5000000000                  0.3970763582,-0.1205414324,0.4225396165
22.2877272779,68.2767423264,23.2746077196,98.1756367285,85.0700243248,-33.8528751205                            0.5000000000                  0.3904766623,-0.0851300445,0.3749129983
22.0042868096,60.6390066646,16.5997008177,94.5326278126,84.6431873872,-38.2584657130                            0.5000000000                  0.3838769664,-0.0497186566,0.3272863801
22.9740820080,54.5821626888,10.6301038638,94.4443697386,84.0067503641,-42.1289100480                            0.5000000000                  0.3772772705,-0.0143072688,0.2796597619
25.2355366668,50.0829999705,5.5212639237,97.6311929777,85.5766626293,-44.8959207682                             0.5000000000                  0.3706775746,0.0211041191,0.2320331437
28.6209822859,47.2070100087,2.9383535545,104.5897028641,84.6619597378,-44.8649656095                            0.5000000000                  0.3640778787,0.0565155069,0.1844065255
33.9727096875,46.1355850565,2.8307596898,114.1810440531,84.2540219194,-43.9530204247                            0.5000000000                  0.3574781828,0.0919268948,0.1367799073
41.7533079980,45.7125740489,5.3226855541,125.4581322497,84.0485766394,-38.6006627728                            0.5000000000                  0.3508784869,0.1273382827,0.0891532891
53.7575031093,45.4272811072,10.5115817948,137.2603136460,86.5599148030,-29.6440432128                           0.5000000000                  0.3442787910,0.1627496705,0.0415266709
