JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
20.6996336682,81.6049116802,28.0209365295,110.4917198281,87.6321251631,-33.4687879050                           0.5000000000                  0.4029008519,-0.1441192493,0.4226481763
17.7816244548,73.6256672526,24.3407035443,106.5413003273,86.0829647296,-37.8418744809                           0.5000000000                  0.4021256497,-0.1322856784,0.3751301180
15.5939822629,66.6336979496,20.6008118171,104.3827976444,84.6214257580,-41.9650570842                           0.5000000000                  0.4013504475,-0.1204521075,0.3276120596
14.4198029398,60.5392210783,17.1439059330,104.2673238821,84.4014623806,-44.9601294112                           0.5000000000                  0.4005752453,-0.1086185366,0.2800940012
13.8241064781,54.7876426356,14.1472159274,105.9357638328,84.0134180438,-44.9782011603                           0.5000000000                  0.3998000431,-0.0967849657,0.2325759428
14.4745097078,50.3763182177,12.2593914056,109.8405135542,84.1492395931,-44.9194144740                           0.5000000000                  0.3990248409,-0.0849513948,0.1850578845
16.7048336229,47.3666979485,12.0465867259,116.0806003892,84.0820448824,-44.9844058396                           0.5000000000                  0.3982496387,-0.0731178239,0.1375398261
20.9935363461,45.3696602135,13.5539804997,124.0760354837,84.8051234850,-44.9716907406                           0.5000000000                  0.3974744365,-0.0612842530,0.0900217677
27.3711617935,42.9705875862,16.1413833085,132.5439912187,86.5702872312,-40.2212245079                           0.5000000000                  0.3966992343,-0.0494506821,0.0425037093
