JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
24.6799515217,78.4188512025,31.0941564248,106.9659311244,88.1253533055,-28.3408960400                           0.5000000000                  0.4023607858,-0.1281040542,0.4234358646
22.5071408343,70.0799382255,25.6113129503,102.0521662158,86.1277128886,-32.7573610198                           0.5000000000                  0.4010455174,-0.1002552882,0.3767054946
21.6170348852,63.2432316024,20.3584820112,99.8728229358,84.3542906902,-36.6354416386                            0.5000000000                  0.3997302490,-0.0724065223,0.3299751245
22.0262450301,57.7168914565,15.3967509162,100.2670551366,84.8125505218,-39.9901626961                           0.5000000000                  0.3984149806,-0.0445577563,0.2832447545
23.4307149975,53.6132408688,11.7032617863,103.6892783050,84.3216998192,-42.3078445144                           0.5000000000                  0.3970997122,-0.0167089903,0.2365143844
26.1422378335,50.7970839251,9.6201649110,109.7891140643,84.0218901510,-43.0001714475                            0.5000000000                  0.3957844438,0.0111397757,0.1897840143
30.5299858839,48.9849275487,9.4211180366,117.9990913772,84.3062983141,-41.4398893293                            0.5000000000                  0.3944691754,0.0389885417,0.1430536443
36.9505732519,47.7153065181,11.1912351389,127.5615535650,85.3331790058,-37.2420644336                           0.5000000000                  0.3931539070,0.0668373077,0.0963232742
46.9786107405,46.4969614375,15.5162065280,137.9696873676,87.5696123987,-29.8550007503                           0.5000000000                  0.3918386386,0.0946860736,0.0495929042
