JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
24.1605211117,79.7645553043,32.1838590505,109.4508073178,88.6189174724,-28.4313473621                           0.5000000000                  0.4064307780,-0.1419861096,0.4239200888
21.3927514125,72.1268236818,28.2125928635,106.1982150298,87.1932053367,-32.5267836344                           0.5000000000                  0.4091855019,-0.1280193990,0.3776739428
19.6464151960,65.8221906346,24.4170775068,105.1248393898,85.9671468474,-36.0886129009                           0.5000000000                  0.4119402257,-0.1140526885,0.3314277969
18.8893203674,60.7120126323,21.1033169678,106.2733240681,85.0985609305,-39.0231492095                           0.5000000000                  0.4146949496,-0.1000859779,0.2851816510
19.1697863357,56.6803458262,18.5886402526,109.5880375659,84.7264051294,-41.0480087832                           0.5000000000                  0.4174496734,-0.0861192673,0.2389355051
20.6391031232,53.5652742120,17.1805100100,114.8777823428,84.9370783903,-41.7464270904                           0.5000000000                  0.4202043973,-0.0721525567,0.1926893591
23.5260596476,51.1101763290,17.1239813284,121.8032433621,85.7354139399,-40.6613703134                           0.5000000000                  0.4229591211,-0.0581858461,0.1464432132
28.0728651159,48.9424153163,18.5494606869,129.9080207755,87.0361909529,-37.4175065719                           0.5000000000                  0.4257138450,-0.0442191355,0.1001970673
35.5585961442,46.6589968099,22.0846981168,138.9406605794,88.8186641303,-31.4460503699                           0.5000000000                  0.4284685688,-0.0302524249,0.0539509214
