JOINTS ANGLES (DEGREES)                                                                                         DURATION (SECONDS)            END EFFECTOR POSITION (CARTEZIAN)
27.5019741663,90.0002104591,34.9991269156,114.9983590607,90.0002104591,-22.4999953190                           0.5000000000                  0.4036760541,-0.1559528202,0.4701662347
29.2340746160,75.5307277778,37.7594265189,105.6159891250,89.3859018535,-21.6164953604                           0.5000000000                  0.4070263676,-0.1279731767,0.4253695567
27.3517772119,68.0219977117,32.3490670350,102.2193514686,87.7807758936,-25.2519185644                           0.5000000000                  0.4103766811,-0.0999935332,0.3805728786
26.6857826522,62.2643181419,27.0642818612,101.4869333655,86.3830425434,-28.6091393776                           0.5000000000                  0.4137269946,-0.0720138897,0.3357762006
27.1163827066,58.0867266782,22.3719889441,103.5286256599,85.4009580483,-31.5733041509                           0.5000000000                  0.4170773080,-0.0440342461,0.2909795226
28.7053134184,55.3591714728,18.8178710030,108.3292493909,85.0393851979,-33.6894844141                           0.5000000000                  0.4204276215,-0.0160546026,0.2461828445
31.7366648206,53.8330298288,16.9585075976,115.6285039603,85.4292166638,-34.2614976424                           0.5000000000                  0.4237779350,0.0119250409,0.2013861665
36.6331216872,53.0473294335,17.2317492524,124.8506797394,86.5602222842,-32.5653479979                           0.5000000000                  0.4271282485,0.0399046844,0.1565894884
43.7642200353,52.3216025337,19.8415555807,135.1641200301,88.2656051543,-28.1519849707                           0.5000000000                  0.4304785619,0.0678843279,0.1117928104
54.8466271016,50.8841333639,25.6593827720,146.1152376652,90.4447818571,-20.4214788277                           0.5000000000                  0.4338288754,0.0958639714,0.0669961324
